239301,Martínez,82,"CB,LB,CDM",Argentina,World Cup,Argentina,73,61,77,78,83,84,3,3,worldcup,#971b3b,#971b3b,#fff,gold128,1369,1990,52,1
193283,Delaney,82,"CDM,CM",Denmark,World Cup,Denmark,73,72,75,74,83,82,4,2,worldcup,#971b3b,#971b3b,#fff,gold128,1331,1990,13,1
243576,Pedro Porro,82,"RWB,RB,RM",Spain,World Cup,Spain,83,72,76,81,76,79,3,3,worldcup,#971b3b,#971b3b,#fff,gold128,1362,1990,45,1
192366,Otamendi,82,CB,Argentina,World Cup,Argentina,64,58,63,60,84,82,3,2,worldcup,#971b3b,#971b3b,#fff,gold128,1369,1990,52,1
172871,Vertonghen,82,CB,Belgium,World Cup,Belgium,70,63,73,68,84,79,3,3,worldcup,#971b3b,#971b3b,#fff,gold128,1325,1990,7,1
221992,Lozano,82,"RW,RM",Mexico,World Cup,Mexico,94,77,73,83,42,63,3,4,worldcup,#971b3b,#971b3b,#fff,gold128,1386,1990,83,1
179813,Cavani,82,"ST,CF",Uruguay,World Cup,Uruguay,62,84,69,73,52,74,4,3,worldcup,#971b3b,#971b3b,#fff,gold128,1377,1990,60,1
213516,Ricardo Horta,82,"CF,ST,LW",Portugal,World Cup,Portugal,80,83,80,81,44,71,3,3,worldcup,#971b3b,#971b3b,#fff,gold128,1354,1990,38,1
211256,Tagliafico,82,"LB,LWB",Argentina,World Cup,Argentina,81,57,73,76,81,81,2,3,worldcup,#971b3b,#971b3b,#fff,gold128,1369,1990,52,1
205632,Ocampos,82,"LW,LM,RW",Argentina,World Cup,Argentina,81,82,78,83,63,84,3,4,worldcup,#971b3b,#971b3b,#fff,gold128,1369,1990,52,1
205569,Ward-Prowse,82,CM,England,World Cup,England,60,75,87,79,68,74,3,3,worldcup,#971b3b,#971b3b,#fff,gold128,1318,1990,14,1
210324,Hofmann,82,"CAM,RM,LM",Germany,World Cup,Germany,74,77,81,81,65,73,4,3,worldcup,#971b3b,#971b3b,#fff,gold128,1337,1990,21,1
226226,Lo Celso,82,"CM,CAM,ST",Argentina,World Cup,Argentina,72,76,84,85,69,73,3,4,worldcup,#971b3b,#971b3b,#fff,gold128,1369,1990,52,1
224081,Phillips,82,"CDM,CM",England,World Cup,England,67,66,78,77,80,83,3,3,worldcup,#971b3b,#971b3b,#fff,gold128,1318,1990,14,1
120533,Pepe,82,CB,Portugal,World Cup,Portugal,78,52,61,62,82,88,3,2,worldcup,#971b3b,#971b3b,#fff,gold128,1354,1990,38,1
229261,Zakaria,82,"CDM,CM",Switzerland,World Cup,Switzerland,83,65,74,78,81,86,3,3,worldcup,#971b3b,#971b3b,#fff,gold128,1364,1990,47,1
162347,João Moutinho,82,CM,Portugal,World Cup,Portugal,48,72,85,80,72,67,4,3,worldcup,#971b3b,#971b3b,#fff,gold128,1354,1990,38,1
237678,Konaté,82,CB,France,World Cup,France,79,35,58,68,83,81,2,3,worldcup,#971b3b,#971b3b,#fff,gold128,1335,1990,18,1
192318,Götze,82,"CAM,CM,ST",Germany,World Cup,Germany,68,75,84,85,56,68,4,4,worldcup,#971b3b,#971b3b,#fff,gold128,1337,1990,21,1
173731,Bale,82,"RW,RM",Wales,World Cup,Wales,81,85,82,80,56,70,3,4,worldcup,#971b3b,#971b3b,#fff,gold128,1367,1990,50,1
225659,Rodríguez,82,CDM,Argentina,World Cup,Argentina,52,58,72,69,85,78,4,2,worldcup,#971b3b,#971b3b,#fff,gold128,1369,1990,52,1
227236,Zambo Anguissa,82,"CDM,CM",Cameroon,World Cup,Cameroon,79,69,72,82,81,85,3,3,worldcup,#971b3b,#971b3b,#fff,gold128,1395,1990,103,1
241788,Taremi,82,"ST,CF",Iran,World Cup,Iran,78,81,75,82,39,73,4,4,worldcup,#971b3b,#971b3b,#fff,gold128,111115,1990,161,1
223959,Torreira,82,"CDM,CM",Uruguay,World Cup,Uruguay,73,71,77,81,79,77,3,3,worldcup,#971b3b,#971b3b,#fff,gold128,1377,1990,60,1
203263,Maguire,82,CB,England,World Cup,England,49,58,69,68,81,85,3,2,worldcup,#971b3b,#971b3b,#fff,gold128,1318,1990,14,1
223273,Pašalić,82,"CAM,CM,CF",Croatia,World Cup,Croatia,76,80,77,81,68,78,4,4,worldcup,#971b3b,#971b3b,#fff,gold128,1328,1990,10,1
251517,Gvardiol,82,"CB,LB",Croatia,World Cup,Croatia,83,55,70,75,81,84,4,3,worldcup,#971b3b,#971b3b,#fff,gold128,1328,1990,10,1
236703,Raum,82,"LWB,LB,LM",Germany,World Cup,Germany,88,60,78,79,72,78,2,3,worldcup,#971b3b,#971b3b,#fff,gold128,1337,1990,21,1
256790,Musiala,82,"CM,LM,CAM",Germany,World Cup,Germany,76,74,76,88,64,61,4,4,worldcup,#971b3b,#971b3b,#fff,gold128,1337,1990,21,1
247851,Bruno Guimarães,82,"CM,CDM",Brazil,World Cup,Brazil,70,68,80,82,77,78,2,3,worldcup,#971b3b,#971b3b,#fff,gold128,1370,1990,54,1
198950,Pablo Sarabia,82,"RW,RM,CAM,LW",Spain,World Cup,Spain,74,77,83,83,58,60,4,4,worldcup,#971b3b,#971b3b,#fff,gold128,1362,1990,45,1
229558,Upamecano,82,CB,France,World Cup,France,83,44,62,69,81,82,3,3,worldcup,#971b3b,#971b3b,#fff,gold128,1335,1990,18,1
229391,Palhinha,82,"CDM,CM",Portugal,World Cup,Portugal,64,66,71,73,83,90,4,2,worldcup,#971b3b,#971b3b,#fff,gold128,1354,1990,38,1
193165,Corona,82,"RW,RM,LW",Mexico,World Cup,Mexico,83,66,81,87,74,68,5,5,worldcup,#971b3b,#971b3b,#fff,gold128,1386,1990,83,1
243812,Rodrygo,82,"RW,RM",Brazil,World Cup,Brazil,89,77,75,85,33,57,4,4,worldcup,#971b3b,#971b3b,#fff,gold128,1370,1990,54,1
237086,Kim Min Jae,82,CB,Napoli FC,Serie A TIM,Korea Republic,81,37,62,67,83,85,3,2,serieapotm,#000,#180d5e,#fff,gold114,116365,31,167,1
261652,Kasanwirjo,82,"RB,RWB,CB,CDM",FC Groningen,Eredivisie,Netherlands,82,50,66,70,79,81,3,2,season1,#f2575f,#171b25,#f6f31e,gold91,1915,10,34,1
240453,Niakaté,82,"CB,LB",SC Braga,Liga Portugal,France,74,40,60,69,79,83,3,2,season1,#f2575f,#171b25,#f6f31e,gold91,1896,308,18,1
215700,O'Nien,82,CDM,Sunderland,EFL Championship,England,79,67,75,76,80,82,4,2,season1,#f2575f,#171b25,#f6f31e,gold91,106,14,14,1
210282,Bruno Peres,82,"RB,RWB,LB",Trabzonspor,Süper Lig,Brazil,89,70,76,82,80,82,2,3,mlsobjective,#aebebb,#2b2235,#aebebb,gold87,436,68,54,1
237619,Twine,82,LW,Burnley,EFL Championship,England,94,80,82,83,65,60,4,4,mlsobjective,#aebebb,#2b2235,#aebebb,gold87,1796,14,14,1
245715,Shackleton,82,RB,Millwall,EFL Championship,England,91,55,77,84,78,80,3,3,mlsobjective,#aebebb,#2b2235,#aebebb,gold87,97,14,14,1
246803,Jones,82,"LB,RB,LWB",New England,MLS,United States,90,65,75,79,77,85,5,2,mlsobjective,#aebebb,#2b2235,#aebebb,gold87,691,39,95,1
235719,Soñora,82,"CAM,CM",Marítimo,Liga Portugal,United States,91,81,82,86,65,70,4,4,mlsobjective,#aebebb,#2b2235,#aebebb,gold87,1893,308,95,1
241187,Geertruida,82,"RB,RWB,CB",Feyenoord,Eredivisie,Netherlands,85,57,75,78,81,82,3,2,mlsobjective,#aebebb,#2b2235,#aebebb,gold87,246,10,34,1
226807,Roldan,82,"RM,CM,CF,RW",Sounders FC,MLS,United States,83,83,78,79,67,83,4,4,halloween,#d36c12,#000,#44f8f2,gold22,111144,39,95,2
234573,Aurélio Buta,82,"RM,RWB,RW",Frankfurt,Bundesliga,Portugal,90,83,78,82,71,76,4,4,halloween,#d36c12,#000,#44f8f2,gold22,1824,19,38,2
243854,Simakan,82,"RB,RWB",RB Leipzig,Bundesliga,France,76,43,67,69,85,83,2,2,goldif,#947b41,#2f2f2f,#e2d17e,gold3,112172,19,18,2
206467,Plea,82,"CAM,ST",M'gladbach,Bundesliga,France,77,84,83,83,43,78,3,4,goldif,#947b41,#2f2f2f,#e2d17e,gold3,23,19,18,2
189125,Bonaventura,82,CM,Fiorentina,Serie A TIM,Italy,74,80,84,85,75,70,3,4,goldif,#947b41,#2f2f2f,#e2d17e,gold3,110374,31,27,2
235619,Edwards,82,"RW,RM,LW",Sporting CP,Liga Portugal,England,89,77,75,88,37,53,3,4,goldif,#947b41,#2f2f2f,#e2d17e,gold3,237,308,14,2
228520,Ávila,82,"RM,CF,RW,ST",CA Osasuna,LaLiga Santander,Argentina,83,84,69,82,47,86,5,3,goldif,#947b41,#2f2f2f,#e2d17e,gold3,479,53,52,2
225663,Golovin,82,"LM,RM,CAM,LW",AS Monaco,Ligue 1 Uber Eats,Russia,81,76,82,85,63,70,4,4,goldif,#947b41,#2f2f2f,#e2d17e,gold3,69,16,40,2
212382,Onuachu,82,"ST,CF",KRC Genk,1A Pro League,Nigeria,74,82,66,74,48,85,2,3,goldif,#947b41,#2f2f2f,#e2d17e,gold3,673,4,133,2
196978,Wilson,82,"ST,CF",Newcastle Utd,Premier League,England,84,82,70,81,45,79,3,4,goldif,#947b41,#2f2f2f,#e2d17e,gold3,13,13,14,2
241095,Vlašić,82,"CF,CAM,ST,LW",Torino,Serie A TIM,Croatia,83,80,79,85,51,73,5,3,goldif,#947b41,#2f2f2f,#e2d17e,gold3,54,31,10,2
231410,Brahim,82,CAM,Milan,Serie A TIM,Spain,83,74,81,86,34,55,5,4,goldif,#947b41,#2f2f2f,#e2d17e,gold3,47,31,45,2
224031,Marušić,82,"LB,RB,LWB",Latium,Serie A TIM,Montenegro,87,69,71,78,79,82,4,3,goldif,#947b41,#2f2f2f,#e2d17e,gold3,115841,31,15,2
243630,David,82,"ST,CF",LOSC Lille,Ligue 1 Uber Eats,Canada,86,83,75,81,36,75,5,3,goldif,#947b41,#2f2f2f,#e2d17e,gold3,65,16,70,2
236045,Reinildo,82,"LB,CB,LWB",Atlético de Madrid,LaLiga Santander,Mozambique,84,57,70,78,82,81,3,3,goldif,#947b41,#2f2f2f,#e2d17e,gold3,240,53,130,2
247090,Fernández,82,"CM,CDM",SL Benfica,Liga Portugal,Argentina,79,76,81,82,77,84,4,3,goldif,#947b41,#2f2f2f,#e2d17e,gold3,234,308,52,2
224196,Bensebaini,82,"LB,CB,LWB",M'gladbach,Bundesliga,Algeria,75,68,77,79,81,83,4,3,goldif,#947b41,#2f2f2f,#e2d17e,gold3,23,19,97,2
226110,Pépé,82,"RW,RM",OGC Nice,Ligue 1 Uber Eats,Ivory Coast,90,81,78,85,40,66,2,4,goldif,#947b41,#2f2f2f,#e2d17e,gold3,72,16,108,2
182212,Modeste,82,"ST,CF",Borussia Dortmund,Bundesliga,France,73,82,67,74,38,83,4,3,goldif,#947b41,#2f2f2f,#e2d17e,gold3,22,19,18,2
207421,Trossard,82,"LW,LM,CAM,ST",Brighton,Premier League,Belgium,85,81,80,84,34,66,4,4,goldif,#947b41,#2f2f2f,#e2d17e,gold3,1808,13,7,2
253002,Raspadori,82,"ST,LM,CAM,CF",Napoli FC,Serie A TIM,Italy,84,82,72,83,31,62,5,4,goldif,#947b41,#2f2f2f,#e2d17e,gold3,116365,31,27,2
215716,Mitrović,82,"ST,CF",Fulham,Premier League,Serbia,69,84,61,76,32,91,4,3,goldif,#947b41,#2f2f2f,#e2d17e,gold3,144,13,51,2
234574,Diogo Dalot,82,"RB,RWB",Manchester Utd,Premier League,Portugal,83,65,78,82,78,81,4,3,goldif,#947b41,#2f2f2f,#e2d17e,gold3,11,13,38,2
204614,Mário Rui,82,"LB,LWB",Napoli FC,Serie A TIM,Portugal,85,58,78,82,77,70,3,3,goldif,#947b41,#2f2f2f,#e2d17e,gold3,116365,31,38,2
221342,Pablo Maffeo,82,"RWB,RB",RCD Mallorca,LaLiga Santander,Spain,87,57,72,82,79,74,3,3,goldif,#947b41,#2f2f2f,#e2d17e,gold3,453,53,45,2
255475,Antony,82,"RW,RM",Manchester Utd,Premier League,Brazil,93,74,75,86,39,69,3,5,goldrare,#947b41,#d09c35,#452d19,gold1,11,13,54,0
233927,Lucas Paquetá,82,"CAM,CM,CF",West Ham,Premier League,Brazil,72,78,79,85,69,78,4,5,goldrare,#947b41,#d09c35,#452d19,gold1,19,13,54,0
193474,Gueye,82,"CDM,CM",Everton,Premier League,Senegal,67,66,72,78,83,76,3,3,goldrare,#947b41,#d09c35,#452d19,gold1,7,13,136,0
256630,Wirtz,82,"CAM,CM",Leverkusen,Bundesliga,Germany,78,73,80,86,51,60,4,4,goldrare,#947b41,#d09c35,#452d19,gold1,32,19,21,0
253072,Núñez,82,"ST,CF,LW",Liverpool,Premier League,Uruguay,89,82,68,77,42,86,3,3,goldrare,#947b41,#d09c35,#452d19,gold1,9,13,60,0
247819,Schlotterbeck,82,CB,Borussia Dortmund,Bundesliga,Germany,76,56,66,72,84,78,3,3,goldrare,#947b41,#d09c35,#452d19,gold1,22,19,21,0
246669,Saka,82,"RM,LM,RW",Arsenal,Premier League,England,84,74,78,83,65,65,3,3,goldrare,#947b41,#d09c35,#452d19,gold1,1,13,14,0
244260,Dani Olmo,82,"CAM,CF",RB Leipzig,Bundesliga,Spain,67,76,81,86,50,60,4,4,goldrare,#947b41,#d09c35,#452d19,gold1,112172,19,45,0
241637,Tchouaméni,82,"CM,CDM",Real Madrid,LaLiga Santander,France,70,70,79,78,81,82,3,3,goldrare,#947b41,#d09c35,#452d19,gold1,243,53,18,0
241461,Ferran Torres,82,"LW,LM,ST",FC Barcelona,LaLiga Santander,Spain,84,79,79,83,35,67,4,4,goldrare,#947b41,#d09c35,#452d19,gold1,241,53,45,0
236401,Mazraoui,82,"RB,RWB",FC Bayern München,Bundesliga,Morocco,84,66,77,82,76,74,3,3,goldrare,#947b41,#d09c35,#452d19,gold1,21,19,129,0
236276,Danjuma,82,"LM,ST,LW",Villarreal CF,LaLiga Santander,Netherlands,88,81,75,82,42,68,4,4,goldrare,#947b41,#d09c35,#452d19,gold1,483,53,34,0
233096,Dumfries,82,"RWB,RB,RM",Inter,Serie A TIM,Netherlands,83,63,70,73,78,89,3,2,goldrare,#947b41,#d09c35,#452d19,gold1,44,31,34,0
231969,Malinovskyi,82,"CF,CAM,ST",Bergamo Calcio,Serie A TIM,Ukraine,76,81,83,81,64,80,4,4,goldrare,#947b41,#d09c35,#452d19,gold1,115845,31,49,0
231352,Abraham,82,"ST,CF",Roma FC,Serie A TIM,England,83,81,66,78,36,80,3,3,goldrare,#947b41,#d09c35,#452d19,gold1,114912,31,14,0
229984,Chilwell,82,"LWB,LB",Chelsea,Premier League,England,76,60,78,78,78,75,3,3,goldrare,#947b41,#d09c35,#452d19,gold1,5,13,14,0
228941,André Silva,82,"ST,CF",RB Leipzig,Bundesliga,Portugal,74,83,70,82,47,78,3,4,goldrare,#947b41,#d09c35,#452d19,gold1,112172,19,38,0
227796,Pulisic,82,"LW,LM,RW",Chelsea,Premier League,United States,87,71,73,86,37,59,4,4,goldrare,#947b41,#d09c35,#452d19,gold1,5,13,95,0
226754,Bennacer,82,"CDM,CM",Milan,Serie A TIM,Algeria,77,68,80,86,77,76,3,4,goldrare,#947b41,#d09c35,#452d19,gold1,47,31,97,0
224411,Gonçalo Guedes,82,"ST,LM,CF",Wolves,Premier League,Portugal,86,83,74,83,38,70,4,4,goldrare,#947b41,#d09c35,#452d19,gold1,110,13,38,0
223697,Gosens,82,"LWB,LB,LM",Inter,Serie A TIM,Germany,82,75,74,79,77,80,3,3,goldrare,#947b41,#d09c35,#452d19,gold1,44,31,21,0
222077,Locatelli,82,"CDM,CM",Juventus,Serie A TIM,Italy,63,72,79,78,79,79,4,3,goldrare,#947b41,#d09c35,#452d19,gold1,45,31,27,0
220697,Maddison,82,CAM,Leicester City,Premier League,England,73,78,84,85,54,62,4,4,goldrare,#947b41,#d09c35,#452d19,gold1,95,13,14,0
217870,Di Lorenzo,82,"RB,RWB",Napoli FC,Serie A TIM,Italy,85,66,73,77,78,80,3,3,goldrare,#947b41,#d09c35,#452d19,gold1,116365,31,27,0
216547,Rafa,82,"RW,RM,CF",SL Benfica,Liga Portugal,Portugal,91,73,75,86,50,52,3,4,goldrare,#947b41,#d09c35,#452d19,gold1,234,308,38,0
216354,Kramarić,82,"CF,CAM,ST",TSG Hoffenheim,Bundesliga,Croatia,71,81,79,85,30,72,4,4,goldrare,#947b41,#d09c35,#452d19,gold1,10029,19,10,0
213661,Christensen,82,CB,FC Barcelona,LaLiga Santander,Denmark,68,32,66,70,84,74,3,2,goldrare,#947b41,#d09c35,#452d19,gold1,241,53,13,0
213331,Tah,82,CB,Leverkusen,Bundesliga,Germany,67,37,59,61,83,85,4,2,goldrare,#947b41,#d09c35,#452d19,gold1,32,19,21,0
212523,Anderson Talisca,82,"CF,CAM,ST",Al Nassr,MBS Pro League,Brazil,80,82,78,83,52,75,4,4,goldrare,#947b41,#d09c35,#452d19,gold1,112139,350,54,0
212194,Brandt,82,"CAM,CM,CF",Borussia Dortmund,Bundesliga,Germany,67,78,82,85,48,65,4,4,goldrare,#947b41,#d09c35,#452d19,gold1,22,19,21,0
212188,Werner,82,"ST,CF,LW",RB Leipzig,Bundesliga,Germany,90,80,69,82,35,69,4,3,goldrare,#947b41,#d09c35,#452d19,gold1,112172,19,21,0
211688,Gayà,82,"LB,LWB,LM",Valencia CF,LaLiga Santander,Spain,83,61,76,80,78,73,3,4,goldrare,#947b41,#d09c35,#452d19,gold1,461,53,45,0
210411,Otávio,82,"RM,LM,RW",FC Porto,Liga Portugal,Portugal,78,69,80,85,63,71,3,4,goldrare,#947b41,#d09c35,#452d19,gold1,236,308,38,0
210035,Grimaldo,82,"LB,LWB,LM",SL Benfica,Liga Portugal,Spain,87,65,81,83,74,71,2,3,goldrare,#947b41,#d09c35,#452d19,gold1,234,308,45,0
208333,Can,82,"CM,CB,CDM",Borussia Dortmund,Bundesliga,Germany,80,78,77,80,82,87,4,3,goldrare,#947b41,#d09c35,#452d19,gold1,22,19,21,0
205693,Haller,82,"ST,CF",Borussia Dortmund,Bundesliga,Ivory Coast,65,80,62,74,52,82,3,3,goldrare,#947b41,#d09c35,#452d19,gold1,22,19,108,0
204525,Iñigo Martínez,82,CB,Athletic Club,LaLiga Santander,Spain,71,56,67,61,82,80,3,2,goldrare,#947b41,#d09c35,#452d19,gold1,448,53,45,0
202884,Spinazzola,82,"LWB,LB,LM",Roma FC,Serie A TIM,Italy,91,64,73,80,78,69,4,4,goldrare,#947b41,#d09c35,#452d19,gold1,114912,31,27,0
202648,Sergi Darder,82,"CM,CDM,CAM",RCD Espanyol,LaLiga Santander,Spain,82,74,82,83,74,77,3,3,goldrare,#947b41,#d09c35,#452d19,gold1,452,53,45,0
201455,Kondogbia,82,"CM,CB,CDM",Atlético de Madrid,LaLiga Santander,Central African Rep.,68,75,77,76,81,88,3,3,goldrare,#947b41,#d09c35,#452d19,gold1,240,53,105,0
201305,Gabriel Paulista,82,CB,Valencia CF,LaLiga Santander,Brazil,67,49,71,65,84,83,2,2,goldrare,#947b41,#d09c35,#452d19,gold1,461,53,54,0
200724,Nacho Fernández,82,"CB,LB",Real Madrid,LaLiga Santander,Spain,75,37,69,70,82,80,4,2,goldrare,#947b41,#d09c35,#452d19,gold1,243,53,45,0
200610,Volland,82,"ST,CAM,CF",AS Monaco,Ligue 1 Uber Eats,Germany,70,85,79,80,46,84,4,3,goldrare,#947b41,#d09c35,#452d19,gold1,69,16,21,0
200260,Berghuis,82,"CAM,RW",Ajax,Eredivisie,Netherlands,80,82,83,82,40,69,3,4,goldrare,#947b41,#d09c35,#452d19,gold1,245,10,34,0
199110,Muriel,82,"ST,CF",Bergamo Calcio,Serie A TIM,Colombia,89,83,74,86,27,67,4,4,goldrare,#947b41,#d09c35,#452d19,gold1,115845,31,56,0
198717,Zaha,82,"LW,LM,CF",Crystal Palace,Premier League,Ivory Coast,91,79,73,86,37,76,3,5,goldrare,#947b41,#d09c35,#452d19,gold1,1799,13,108,0
197781,Isco,82,"CAM,CM,LW",Sevilla FC,LaLiga Santander,Spain,65,75,80,88,59,58,3,4,goldrare,#947b41,#d09c35,#452d19,gold1,481,53,45,0
197655,Coates,82,CB,Sporting CP,Liga Portugal,Uruguay,68,49,55,62,84,87,3,2,goldrare,#947b41,#d09c35,#452d19,gold1,237,308,60,0
190460,Eriksen,82,"CM,CAM",Manchester Utd,Premier League,Denmark,61,78,88,80,53,52,5,4,goldrare,#947b41,#d09c35,#452d19,gold1,11,13,13,0
189242,Coutinho,82,"CAM,CM,LW",Aston Villa,Premier League,Brazil,62,79,80,88,52,59,4,5,goldrare,#947b41,#d09c35,#452d19,gold1,2,13,54,0
184200,Arnautović,82,"ST,CF",Bologna,Serie A TIM,Austria,78,82,79,79,44,82,4,4,goldrare,#947b41,#d09c35,#452d19,gold1,189,31,4,0
183512,Yuri Berchiche,82,"LB,LWB",Athletic Club,LaLiga Santander,Spain,81,68,76,76,79,82,3,3,goldrare,#947b41,#d09c35,#452d19,gold1,448,53,45,0
177388,Payet,82,"CAM,ST,LW",OM,Ligue 1 Uber Eats,France,70,78,84,83,40,65,4,4,goldrare,#947b41,#d09c35,#452d19,gold1,219,16,18,0
168651,Rakitić,82,CM,Sevilla FC,LaLiga Santander,Croatia,53,80,86,78,75,68,4,3,goldrare,#947b41,#d09c35,#452d19,gold1,481,53,10,0
41236,Ibrahimović,82,"ST,CF",Milan,Serie A TIM,Sweden,58,85,76,77,34,72,4,5,goldrare,#947b41,#d09c35,#452d19,gold1,47,31,46,0
199845,Acerbi,82,CB,Inter,Serie A TIM,Italy,62,50,64,64,85,78,3,3,gold,#967d37,#d2b04e,#452d19,gold0,44,31,27,0
226221,Aritz Elustondo,82,"CB,RB",Real Sociedad,LaLiga Santander,Spain,64,39,65,62,82,78,3,2,gold,#967d37,#d2b04e,#452d19,gold0,457,53,45,0
209889,Guerreiro,82,"LB,LWB,LM",Borussia Dortmund,Bundesliga,Portugal,74,77,86,87,75,55,2,4,gold,#967d37,#d2b04e,#452d19,gold0,22,19,38,0
207862,Ginter,82,CB,SC Freiburg,Bundesliga,Germany,60,59,71,66,84,79,3,2,gold,#967d37,#d2b04e,#452d19,gold0,25,19,21,0
204838,Jiménez,82,"ST,CF",Wolves,Premier League,Mexico,73,81,76,80,47,82,4,3,gold,#967d37,#d2b04e,#452d19,gold0,110,13,83,0
204638,Orban,82,CB,RB Leipzig,Bundesliga,Hungary,57,36,53,56,84,81,3,2,gold,#967d37,#d2b04e,#452d19,gold0,112172,19,23,0
200458,Digne,82,"LB,LWB",Aston Villa,Premier League,France,78,69,80,79,77,76,2,3,gold,#967d37,#d2b04e,#452d19,gold0,2,13,18,0
184432,Azpilicueta,82,"CB,RWB,RB",Chelsea,Premier League,Spain,64,55,76,72,84,76,3,2,gold,#967d37,#d2b04e,#452d19,gold0,5,13,45,0
184087,Alderweireld,82,CB,Royal Antwerp FC,1A Pro League,Belgium,57,55,70,67,85,75,3,2,gold,#967d37,#d2b04e,#452d19,gold0,230,4,7,0
179645,Kjær,82,CB,Milan,Serie A TIM,Denmark,62,54,64,60,84,78,3,2,gold,#967d37,#d2b04e,#452d19,gold0,47,31,13,0
178509,Giroud,82,"ST,CF",Milan,Serie A TIM,France,42,83,72,73,42,78,3,3,gold,#967d37,#d2b04e,#452d19,gold0,47,31,18,0
157481,Raúl Albiol,82,CB,Villarreal CF,LaLiga Santander,Spain,38,41,62,63,85,71,3,2,gold,#967d37,#d2b04e,#452d19,gold0,483,53,45,0
193105,Areola,82,GK,France,World Cup,France,86,80,76,85,56,79,3,1,worldcup,#971b3b,#971b3b,#fff,gold128,1335,1990,18,1
203841,Pope,82,GK,England,World Cup,England,81,83,76,84,50,81,3,1,worldcup,#971b3b,#971b3b,#fff,gold128,1318,1990,14,1
214979,Musso,82,GK,Argentina,World Cup,Argentina,83,79,74,87,45,83,3,1,worldcup,#971b3b,#971b3b,#fff,gold128,1369,1990,52,1
212442,José Sá,82,GK,Portugal,World Cup,Portugal,84,79,74,84,53,80,2,1,worldcup,#971b3b,#971b3b,#fff,gold128,1354,1990,38,1
233306,Henderson,82,GK,Nott'm Forest,Premier League,England,83,82,81,85,58,80,3,1,goldif,#947b41,#2f2f2f,#e2d17e,gold3,14,13,14,2
240091,Vicario,82,GK,Empoli,Serie A TIM,Italy,83,82,80,84,32,83,1,1,goldif,#947b41,#2f2f2f,#e2d17e,gold3,1746,31,27,2
214584,Armani,82,GK,River Plate,Libertadores,Argentina,82,78,73,88,47,84,3,1,goldif,#947b41,#2f2f2f,#e2d17e,gold3,1876,1003,52,2
233934,Ramsdale,82,GK,Arsenal,Premier League,England,83,77,85,84,48,78,3,1,goldrare,#947b41,#d09c35,#452d19,gold1,1,13,14,0
227127,Álex Remiro,82,GK,Real Sociedad,LaLiga Santander,Spain,83,76,79,84,42,85,4,1,goldrare,#947b41,#d09c35,#452d19,gold1,457,53,45,0
226753,Onana,82,GK,Inter,Serie A TIM,Cameroon,81,80,86,83,61,80,3,1,goldrare,#947b41,#d09c35,#452d19,gold1,44,31,103,0
223952,David Soria,82,GK,Getafe CF,LaLiga Santander,Spain,82,81,73,83,43,81,3,1,goldrare,#947b41,#d09c35,#452d19,gold1,1860,53,45,0
215316,Rulli,82,GK,Villarreal CF,LaLiga Santander,Argentina,82,79,80,83,54,81,3,1,goldrare,#947b41,#d09c35,#452d19,gold1,483,53,52,0
199482,Lopes,82,GK,OL,Ligue 1 Uber Eats,Portugal,84,78,71,86,63,80,2,1,goldrare,#947b41,#d09c35,#452d19,gold1,66,16,38,0
178005,Rui Patrício,82,GK,Roma FC,Serie A TIM,Portugal,82,80,77,83,55,80,2,1,goldrare,#947b41,#d09c35,#452d19,gold1,114912,31,38,0
164835,Fabiański,82,GK,West Ham,Premier League,Poland,82,82,71,82,49,83,2,1,goldrare,#947b41,#d09c35,#452d19,gold1,19,13,37,0
204935,Pickford,82,GK,Everton,Premier League,England,84,77,87,87,51,80,4,1,gold,#967d37,#d2b04e,#452d19,gold0,7,13,14,0
203483,Klaassen,81,"CAM,CM",Netherlands,World Cup,Netherlands,70,82,76,78,74,79,3,3,worldcup,#971b3b,#971b3b,#fff,gold128,105035,1990,34,1
245630,Fofana,81,"CDM,CM",France,World Cup,France,69,68,76,78,77,79,3,3,worldcup,#971b3b,#971b3b,#fff,gold128,1335,1990,18,1
238216,Gallagher,81,CM,England,World Cup,England,76,77,77,80,68,76,2,3,worldcup,#971b3b,#971b3b,#fff,gold128,1318,1990,14,1
244749,Aguerd,81,CB,Morocco,World Cup,Morocco,74,51,65,66,81,78,3,2,worldcup,#971b3b,#971b3b,#fff,gold128,111111,1990,129,1
212462,Alex Telles,81,"LB,LWB",Brazil,World Cup,Brazil,80,75,82,78,76,72,2,3,worldcup,#971b3b,#971b3b,#fff,gold128,1370,1990,54,1
243630,David,81,"ST,CF",Canada,World Cup,Canada,85,81,72,79,34,73,5,3,worldcup,#971b3b,#971b3b,#fff,gold128,111455,1990,70,1
239433,Maksimović,81,"CM,CDM",Serbia,World Cup,Serbia,53,73,77,76,78,79,3,3,worldcup,#971b3b,#971b3b,#fff,gold128,110082,1990,51,1
226456,Pablo Fornals,81,"CAM,LM",Spain,World Cup,Spain,69,76,81,81,70,72,3,4,worldcup,#971b3b,#971b3b,#fff,gold128,1362,1990,45,1
209846,Günter,81,"LB,LWB,LM",Germany,World Cup,Germany,81,59,72,72,76,83,2,3,worldcup,#971b3b,#971b3b,#fff,gold128,1337,1990,21,1
